# created 10/08/25
# Serial hybrid powertrain mapping using power_transmission_computation
# generated by PowertrainMapper with component_matices using PowertrainMapper
# NOTE: this powertrain is for example/testing purposes only

Mach_Number, Altitude (ft), Supplied_Power_Ratio (-), Shaft_Power_Ratio (-),   Throttle, Gross_Thrust (lbf), Ram_Drag (lbf), Fuel_Flow (lb/h), NOx_Rate (lb/h), Electric_Power (kW)
      0.6,     39000.0,                0.750000,           1.000000,     34.0,          2151.7,         439.2,         344.9,      5.1735,        1870.000
      0.6,     39000.0,                0.750000,           1.000000,     38.0,          2404.8,         439.2,         385.5,      5.7822,        2090.000
      0.6,     39000.0,                0.750000,           1.000000,     42.0,          2658.0,         439.2,         426.1,      6.3908,        2310.000
      0.6,     39000.0,                0.750000,           1.000000,     46.0,          2911.1,         439.2,         466.6,      6.9995,        2530.000
      0.6,     39000.0,                0.750000,           1.000000,     48.0,          3037.7,         439.2,         486.9,      7.3038,        2640.000
      0.6,     39000.0,                0.750000,           1.000000,     50.0,          3164.3,         439.2,         507.2,      7.6081,        2750.000
      0.6,     39000.0,                1.000000,           1.000000,     21.0,           356.4,         439.2,           0.0,      0.0000,         385.000
      0.6,     39000.0,                1.000000,           1.000000,     22.0,           373.4,         439.2,           0.0,      0.0000,         403.333
      0.6,     39000.0,                1.000000,           1.000000,     24.0,           407.3,         439.2,           0.0,      0.0000,         440.000
      0.6,     39000.0,                1.000000,           1.000000,     26.0,           441.2,         439.2,           0.0,      0.0000,         476.667
      0.6,     39000.0,                1.000000,           1.000000,     30.0,           509.1,         439.2,           0.0,      0.0000,         550.000
      0.6,     39000.0,                1.000000,           1.000000,     34.0,           577.0,         439.2,           0.0,      0.0000,         623.333
      0.6,     39000.0,                1.000000,           1.000000,     38.0,           644.9,         439.2,           0.0,      0.0000,         696.667
      0.6,     39000.0,                1.000000,           1.000000,     42.0,           712.8,         439.2,           0.0,      0.0000,         770.000
      0.6,     39000.0,                1.000000,           1.000000,     46.0,           780.7,         439.2,           0.0,      0.0000,         843.333
      0.6,     39000.0,                1.000000,           1.000000,     48.0,           814.6,         439.2,           0.0,      0.0000,         880.000
      0.6,     39000.0,                1.000000,           1.000000,     50.0,           848.6,         439.2,           0.0,      0.0000,         916.667
      0.9,         0.0,                0.000000,           1.000000,     21.0,           150.2,        1620.0,         213.0,      3.1954,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     22.0,           157.3,        1620.0,         223.2,      3.3476,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     24.0,           171.6,        1620.0,         243.5,      3.6519,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     26.0,           185.9,        1620.0,         263.7,      3.9562,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     30.0,           214.6,        1620.0,         304.3,      4.5649,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     34.0,           243.2,        1620.0,         344.9,      5.1735,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     38.0,           271.8,        1620.0,         385.5,      5.7822,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     42.0,           300.4,        1620.0,         426.1,      6.3908,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     46.0,           329.0,        1620.0,         466.6,      6.9995,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     48.0,           343.3,        1620.0,         486.9,      7.3038,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     50.0,           357.6,        1620.0,         507.2,      7.6081,          -0.000
      0.9,         0.0,                0.250000,           1.000000,     21.0,           218.9,        1620.0,         213.0,      3.1954,         128.333
      0.9,         0.0,                0.250000,           1.000000,     22.0,           229.3,        1620.0,         223.2,      3.3476,         134.444
      0.9,         0.0,                0.250000,           1.000000,     24.0,           250.1,        1620.0,         243.5,      3.6519,         146.667
      0.9,         0.0,                0.250000,           1.000000,     26.0,           271.0,        1620.0,         263.7,      3.9562,         158.889
      0.9,         0.0,                0.250000,           1.000000,     30.0,           312.7,        1620.0,         304.3,      4.5649,         183.333
      0.9,         0.0,                0.250000,           1.000000,     34.0,           354.3,        1620.0,         344.9,      5.1735,         207.778
      0.9,         0.0,                0.250000,           1.000000,     38.0,           396.0,        1620.0,         385.5,      5.7822,         232.222
      0.9,         0.0,                0.250000,           1.000000,     42.0,           437.7,        1620.0,         426.1,      6.3908,         256.667
      0.9,         0.0,                0.250000,           1.000000,     46.0,           479.4,        1620.0,         466.6,      6.9995,         281.111
      0.9,         0.0,                0.250000,           1.000000,     48.0,           500.3,        1620.0,         486.9,      7.3038,         293.333
      0.9,         0.0,                0.250000,           1.000000,     50.0,           521.1,        1620.0,         507.2,      7.6081,         305.556
      0.9,         0.0,                0.500000,           1.000000,     21.0,           356.2,        1620.0,         213.0,      3.1954,         385.000
      0.9,         0.0,                0.500000,           1.000000,     22.0,           373.2,        1620.0,         223.2,      3.3476,         403.333
      0.9,         0.0,                0.500000,           1.000000,     24.0,           407.1,        1620.0,         243.5,      3.6519,         440.000
      0.9,         0.0,                0.500000,           1.000000,     26.0,           441.0,        1620.0,         263.7,      3.9562,         476.667
      0.9,         0.0,                0.500000,           1.000000,     30.0,           508.9,        1620.0,         304.3,      4.5649,         550.000
      0.9,         0.0,                0.500000,           1.000000,     34.0,           576.7,        1620.0,         344.9,      5.1735,         623.333
      0.9,         0.0,                0.500000,           1.000000,     38.0,           644.6,        1620.0,         385.5,      5.7822,         696.667
      0.9,         0.0,                0.500000,           1.000000,     42.0,           712.4,        1620.0,         426.1,      6.3908,         770.000
      0.9,         0.0,                0.500000,           1.000000,     46.0,           780.3,        1620.0,         466.6,      6.9995,         843.333
      0.9,         0.0,                0.500000,           1.000000,     48.0,           814.2,        1620.0,         486.9,      7.3038,         880.000
      0.9,         0.0,                0.500000,           1.000000,     50.0,           848.1,        1620.0,         507.2,      7.6081,         916.667
      0.9,         0.0,                0.750000,           1.000000,     21.0,           768.2,        1620.0,         213.0,      3.1954,        1155.000
      0.9,         0.0,                0.750000,           1.000000,     22.0,           804.8,        1620.0,         223.2,      3.3476,        1210.000
      0.9,         0.0,                0.750000,           1.000000,     24.0,           878.0,        1620.0,         243.5,      3.6519,        1320.000
      0.9,         0.0,                0.750000,           1.000000,     26.0,           951.2,        1620.0,         263.7,      3.9562,        1430.000
      0.9,         0.0,                0.750000,           1.000000,     30.0,          1097.5,        1620.0,         304.3,      4.5649,        1650.000
      0.9,         0.0,                0.750000,           1.000000,     34.0,          1243.8,        1620.0,         344.9,      5.1735,        1870.000
      0.9,         0.0,                0.750000,           1.000000,     38.0,          1390.2,        1620.0,         385.5,      5.7822,        2090.000
      0.9,         0.0,                0.750000,           1.000000,     42.0,          1536.5,        1620.0,         426.1,      6.3908,        2310.000
      0.9,         0.0,                0.750000,           1.000000,     46.0,          1682.8,        1620.0,         466.6,      6.9995,        2530.000
      0.9,         0.0,                0.750000,           1.000000,     48.0,          1756.0,        1620.0,         486.9,      7.3038,        2640.000
      0.9,         0.0,                0.750000,           1.000000,     50.0,          1829.2,        1620.0,         507.2,      7.6081,        2750.000
      0.9,         0.0,                1.000000,           1.000000,     21.0,           206.0,        1620.0,           0.0,      0.0000,         385.000
      0.9,         0.0,                1.000000,           1.000000,     22.0,           215.8,        1620.0,           0.0,      0.0000,         403.333
      0.9,         0.0,                1.000000,           1.000000,     24.0,           235.5,        1620.0,           0.0,      0.0000,         440.000
      0.9,         0.0,                1.000000,           1.000000,     26.0,           255.1,        1620.0,           0.0,      0.0000,         476.667
      0.9,         0.0,                1.000000,           1.000000,     30.0,           294.3,        1620.0,           0.0,      0.0000,         550.000
      0.9,         0.0,                1.000000,           1.000000,     34.0,           333.6,        1620.0,           0.0,      0.0000,         623.333
      0.9,         0.0,                1.000000,           1.000000,     38.0,           372.8,        1620.0,           0.0,      0.0000,         696.667
      0.9,         0.0,                1.000000,           1.000000,     42.0,           412.0,        1620.0,           0.0,      0.0000,         770.000
      0.9,         0.0,                1.000000,           1.000000,     46.0,           451.3,        1620.0,           0.0,      0.0000,         843.333
      0.9,         0.0,                1.000000,           1.000000,     48.0,           470.9,        1620.0,           0.0,      0.0000,         880.000
      0.9,         0.0,                1.000000,           1.000000,     50.0,           490.5,        1620.0,           0.0,      0.0000,         916.667
      0.9,      2000.0,                0.000000,           1.000000,     21.0,           151.2,        1587.6,         213.0,      3.1954,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     22.0,           158.4,        1587.6,         223.2,      3.3476,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     24.0,           172.8,        1587.6,         243.5,      3.6519,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     26.0,           187.2,        1587.6,         263.7,      3.9562,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     30.0,           216.0,        1587.6,         304.3,      4.5649,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     34.0,           244.9,        1587.6,         344.9,      5.1735,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     38.0,           273.7,        1587.6,         385.5,      5.7822,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     42.0,           302.5,        1587.6,         426.1,      6.3908,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     46.0,           331.3,        1587.6,         466.6,      6.9995,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     48.0,           345.7,        1587.6,         486.9,      7.3038,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     50.0,           360.1,        1587.6,         507.2,      7.6081,          -0.000
      0.9,      2000.0,                0.250000,           1.000000,     21.0,           220.4,        1587.6,         213.0,      3.1954,         128.333
      0.9,      2000.0,                0.250000,           1.000000,     22.0,           230.9,        1587.6,         223.2,      3.3476,         134.444
      0.9,      2000.0,                0.250000,           1.000000,     24.0,           251.9,        1587.6,         243.5,      3.6519,         146.667
      0.9,      2000.0,                0.250000,           1.000000,     26.0,           272.9,        1587.6,         263.7,      3.9562,         158.889
      0.9,      2000.0,                0.250000,           1.000000,     30.0,           314.8,        1587.6,         304.3,      4.5649,         183.333
      0.9,      2000.0,                0.250000,           1.000000,     34.0,           356.8,        1587.6,         344.9,      5.1735,         207.778
      0.9,      2000.0,                0.250000,           1.000000,     38.0,           398.8,        1587.6,         385.5,      5.7822,         232.222
      0.9,      2000.0,                0.250000,           1.000000,     42.0,           440.8,        1587.6,         426.1,      6.3908,         256.667
      0.9,      2000.0,                0.250000,           1.000000,     46.0,           482.7,        1587.6,         466.6,      6.9995,         281.111
      0.9,      2000.0,                0.250000,           1.000000,     48.0,           503.7,        1587.6,         486.9,      7.3038,         293.333
      0.9,      2000.0,                0.250000,           1.000000,     50.0,           524.7,        1587.6,         507.2,      7.6081,         305.556
      0.9,      2000.0,                0.500000,           1.000000,     21.0,           358.7,        1587.6,         213.0,      3.1954,         385.000
      0.9,      2000.0,                0.500000,           1.000000,     22.0,           375.8,        1587.6,         223.2,      3.3476,         403.333
      0.9,      2000.0,                0.500000,           1.000000,     24.0,           409.9,        1587.6,         243.5,      3.6519,         440.000
      0.9,      2000.0,                0.500000,           1.000000,     26.0,           444.1,        1587.6,         263.7,      3.9562,         476.667
      0.9,      2000.0,                0.500000,           1.000000,     30.0,           512.4,        1587.6,         304.3,      4.5649,         550.000
      0.9,      2000.0,                0.500000,           1.000000,     34.0,           580.7,        1587.6,         344.9,      5.1735,         623.333
      0.9,      2000.0,                0.500000,           1.000000,     38.0,           649.0,        1587.6,         385.5,      5.7822,         696.667
      0.9,      2000.0,                0.500000,           1.000000,     42.0,           717.4,        1587.6,         426.1,      6.3908,         770.000
      0.9,      2000.0,                0.500000,           1.000000,     46.0,           785.7,        1587.6,         466.6,      6.9995,         843.333
      0.9,      2000.0,                0.500000,           1.000000,     48.0,           819.8,        1587.6,         486.9,      7.3038,         880.000
      0.9,      2000.0,                0.500000,           1.000000,     50.0,           854.0,        1587.6,         507.2,      7.6081,         916.667
      0.9,      2000.0,                0.750000,           1.000000,     21.0,           773.6,        1587.6,         213.0,      3.1954,        1155.000
      0.9,      2000.0,                0.750000,           1.000000,     22.0,           810.4,        1587.6,         223.2,      3.3476,        1210.000
      0.9,      2000.0,                0.750000,           1.000000,     24.0,           884.1,        1587.6,         243.5,      3.6519,        1320.000
      0.9,      2000.0,                0.750000,           1.000000,     26.0,           957.8,        1587.6,         263.7,      3.9562,        1430.000
      0.9,      2000.0,                0.750000,           1.000000,     30.0,          1105.1,        1587.6,         304.3,      4.5649,        1650.000
      0.9,      2000.0,                0.750000,           1.000000,     34.0,          1252.5,        1587.6,         344.9,      5.1735,        1870.000
      0.9,      2000.0,                0.750000,           1.000000,     38.0,          1399.8,        1587.6,         385.5,      5.7822,        2090.000
      0.9,      2000.0,                0.750000,           1.000000,     42.0,          1547.2,        1587.6,         426.1,      6.3908,        2310.000
      0.9,      2000.0,                0.750000,           1.000000,     46.0,          1694.5,        1587.6,         466.6,      6.9995,        2530.000
      0.9,      2000.0,                0.750000,           1.000000,     48.0,          1768.2,        1587.6,         486.9,      7.3038,        2640.000
      0.9,      2000.0,                0.750000,           1.000000,     50.0,          1841.9,        1587.6,         507.2,      7.6081,        2750.000
      0.9,      2000.0,                1.000000,           1.000000,     21.0,           207.5,        1587.6,           0.0,      0.0000,         385.000
      0.9,      2000.0,                1.000000,           1.000000,     22.0,           217.3,        1587.6,           0.0,      0.0000,         403.333
      0.9,      2000.0,                1.000000,           1.000000,     24.0,           237.1,        1587.6,           0.0,      0.0000,         440.000
      0.9,      2000.0,                1.000000,           1.000000,     26.0,           256.8,        1587.6,           0.0,      0.0000,         476.667
      0.9,      2000.0,                1.000000,           1.000000,     30.0,           296.4,        1587.6,           0.0,      0.0000,         550.000
      0.9,      2000.0,                1.000000,           1.000000,     34.0,           335.9,        1587.6,           0.0,      0.0000,         623.333
      0.9,      2000.0,                1.000000,           1.000000,     38.0,           375.4,        1587.6,           0.0,      0.0000,         696.667
      0.9,      2000.0,                1.000000,           1.000000,     42.0,           414.9,        1587.6,           0.0,      0.0000,         770.000
      0.9,      2000.0,                1.000000,           1.000000,     46.0,           454.4,        1587.6,           0.0,      0.0000,         843.333
      0.9,      2000.0,                1.000000,           1.000000,     48.0,           474.2,        1587.6,           0.0,      0.0000,         880.000
      0.9,      2000.0,                1.000000,           1.000000,     50.0,           493.9,        1587.6,           0.0,      0.0000,         916.667
      0.9,     10000.0,                0.000000,           1.000000,     21.0,           155.6,        1458.0,         213.0,      3.1954,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     22.0,           163.0,        1458.0,         223.2,      3.3476,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     24.0,           177.9,        1458.0,         243.5,      3.6519,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     26.0,           192.7,        1458.0,         263.7,      3.9562,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     30.0,           222.3,        1458.0,         304.3,      4.5649,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     34.0,           252.0,        1458.0,         344.9,      5.1735,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     38.0,           281.6,        1458.0,         385.5,      5.7822,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     42.0,           311.3,        1458.0,         426.1,      6.3908,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     46.0,           340.9,        1458.0,         466.6,      6.9995,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     48.0,           355.7,        1458.0,         486.9,      7.3038,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     50.0,           370.6,        1458.0,         507.2,      7.6081,          -0.000
      0.9,     10000.0,                0.250000,           1.000000,     21.0,           226.8,        1458.0,         213.0,      3.1954,         128.333
      0.9,     10000.0,                0.250000,           1.000000,     22.0,           237.6,        1458.0,         223.2,      3.3476,         134.444
      0.9,     10000.0,                0.250000,           1.000000,     24.0,           259.2,        1458.0,         243.5,      3.6519,         146.667
      0.9,     10000.0,                0.250000,           1.000000,     26.0,           280.8,        1458.0,         263.7,      3.9562,         158.889
      0.9,     10000.0,                0.250000,           1.000000,     30.0,           324.0,        1458.0,         304.3,      4.5649,         183.333
      0.9,     10000.0,                0.250000,           1.000000,     34.0,           367.2,        1458.0,         344.9,      5.1735,         207.778
      0.9,     10000.0,                0.250000,           1.000000,     38.0,           410.4,        1458.0,         385.5,      5.7822,         232.222
      0.9,     10000.0,                0.250000,           1.000000,     42.0,           453.6,        1458.0,         426.1,      6.3908,         256.667
      0.9,     10000.0,                0.250000,           1.000000,     46.0,           496.8,        1458.0,         466.6,      6.9995,         281.111
      0.9,     10000.0,                0.250000,           1.000000,     48.0,           518.4,        1458.0,         486.9,      7.3038,         293.333
      0.9,     10000.0,                0.250000,           1.000000,     50.0,           540.0,        1458.0,         507.2,      7.6081,         305.556
      0.9,     10000.0,                0.500000,           1.000000,     21.0,           369.1,        1458.0,         213.0,      3.1954,         385.000
      0.9,     10000.0,                0.500000,           1.000000,     22.0,           386.7,        1458.0,         223.2,      3.3476,         403.333
      0.9,     10000.0,                0.500000,           1.000000,     24.0,           421.9,        1458.0,         243.5,      3.6519,         440.000
      0.9,     10000.0,                0.500000,           1.000000,     26.0,           457.0,        1458.0,         263.7,      3.9562,         476.667
      0.9,     10000.0,                0.500000,           1.000000,     30.0,           527.3,        1458.0,         304.3,      4.5649,         550.000
      0.9,     10000.0,                0.500000,           1.000000,     34.0,           597.6,        1458.0,         344.9,      5.1735,         623.333
      0.9,     10000.0,                0.500000,           1.000000,     38.0,           667.9,        1458.0,         385.5,      5.7822,         696.667
      0.9,     10000.0,                0.500000,           1.000000,     42.0,           738.2,        1458.0,         426.1,      6.3908,         770.000
      0.9,     10000.0,                0.500000,           1.000000,     46.0,           808.6,        1458.0,         466.6,      6.9995,         843.333
      0.9,     10000.0,                0.500000,           1.000000,     48.0,           843.7,        1458.0,         486.9,      7.3038,         880.000
      0.9,     10000.0,                0.500000,           1.000000,     50.0,           878.9,        1458.0,         507.2,      7.6081,         916.667
      0.9,     10000.0,                0.750000,           1.000000,     21.0,           796.1,        1458.0,         213.0,      3.1954,        1155.000
      0.9,     10000.0,                0.750000,           1.000000,     22.0,           834.0,        1458.0,         223.2,      3.3476,        1210.000
      0.9,     10000.0,                0.750000,           1.000000,     24.0,           909.8,        1458.0,         243.5,      3.6519,        1320.000
      0.9,     10000.0,                0.750000,           1.000000,     26.0,           985.6,        1458.0,         263.7,      3.9562,        1430.000
      0.9,     10000.0,                0.750000,           1.000000,     30.0,          1137.3,        1458.0,         304.3,      4.5649,        1650.000
      0.9,     10000.0,                0.750000,           1.000000,     34.0,          1288.9,        1458.0,         344.9,      5.1735,        1870.000
      0.9,     10000.0,                0.750000,           1.000000,     38.0,          1440.6,        1458.0,         385.5,      5.7822,        2090.000
      0.9,     10000.0,                0.750000,           1.000000,     42.0,          1592.2,        1458.0,         426.1,      6.3908,        2310.000
      0.9,     10000.0,                0.750000,           1.000000,     46.0,          1743.8,        1458.0,         466.6,      6.9995,        2530.000
      0.9,     10000.0,                0.750000,           1.000000,     48.0,          1819.7,        1458.0,         486.9,      7.3038,        2640.000
      0.9,     10000.0,                0.750000,           1.000000,     50.0,          1895.5,        1458.0,         507.2,      7.6081,        2750.000
      0.9,     10000.0,                1.000000,           1.000000,     21.0,           213.5,        1458.0,           0.0,      0.0000,         385.000
      0.9,     10000.0,                1.000000,           1.000000,     22.0,           223.7,        1458.0,           0.0,      0.0000,         403.333
      0.9,     10000.0,                1.000000,           1.000000,     24.0,           244.0,        1458.0,           0.0,      0.0000,         440.000
      0.9,     10000.0,                1.000000,           1.000000,     26.0,           264.3,        1458.0,           0.0,      0.0000,         476.667
      0.9,     10000.0,                1.000000,           1.000000,     30.0,           305.0,        1458.0,           0.0,      0.0000,         550.000
      0.9,     10000.0,                1.000000,           1.000000,     34.0,           345.6,        1458.0,           0.0,      0.0000,         623.333
      0.9,     10000.0,                1.000000,           1.000000,     38.0,           386.3,        1458.0,           0.0,      0.0000,         696.667
      0.9,     10000.0,                1.000000,           1.000000,     42.0,           427.0,        1458.0,           0.0,      0.0000,         770.000
      0.9,     10000.0,                1.000000,           1.000000,     46.0,           467.6,        1458.0,           0.0,      0.0000,         843.333
      0.9,     10000.0,                1.000000,           1.000000,     48.0,           488.0,        1458.0,           0.0,      0.0000,         880.000
      0.9,     10000.0,                1.000000,           1.000000,     50.0,           508.3,        1458.0,           0.0,      0.0000,         916.667
      0.9,     20000.0,                0.000000,           1.000000,     21.0,           161.7,        1296.0,         213.0,      3.1954,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     22.0,           169.4,        1296.0,         223.2,      3.3476,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     24.0,           184.8,        1296.0,         243.5,      3.6519,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     26.0,           200.2,        1296.0,         263.7,      3.9562,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     30.0,           231.0,        1296.0,         304.3,      4.5649,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     34.0,           261.8,        1296.0,         344.9,      5.1735,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     38.0,           292.6,        1296.0,         385.5,      5.7822,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     42.0,           323.4,        1296.0,         426.1,      6.3908,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     46.0,           354.2,        1296.0,         466.6,      6.9995,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     48.0,           369.6,        1296.0,         486.9,      7.3038,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     50.0,           385.0,        1296.0,         507.2,      7.6081,          -0.000
      0.9,     20000.0,                0.250000,           1.000000,     21.0,           235.7,        1296.0,         213.0,      3.1954,         128.333
      0.9,     20000.0,                0.250000,           1.000000,     22.0,           246.9,        1296.0,         223.2,      3.3476,         134.444
      0.9,     20000.0,                0.250000,           1.000000,     24.0,           269.3,        1296.0,         243.5,      3.6519,         146.667
      0.9,     20000.0,                0.250000,           1.000000,     26.0,           291.8,        1296.0,         263.7,      3.9562,         158.889
      0.9,     20000.0,                0.250000,           1.000000,     30.0,           336.7,        1296.0,         304.3,      4.5649,         183.333
      0.9,     20000.0,                0.250000,           1.000000,     34.0,           381.5,        1296.0,         344.9,      5.1735,         207.778
      0.9,     20000.0,                0.250000,           1.000000,     38.0,           426.4,        1296.0,         385.5,      5.7822,         232.222
      0.9,     20000.0,                0.250000,           1.000000,     42.0,           471.3,        1296.0,         426.1,      6.3908,         256.667
      0.9,     20000.0,                0.250000,           1.000000,     46.0,           516.2,        1296.0,         466.6,      6.9995,         281.111
      0.9,     20000.0,                0.250000,           1.000000,     48.0,           538.7,        1296.0,         486.9,      7.3038,         293.333
      0.9,     20000.0,                0.250000,           1.000000,     50.0,           561.1,        1296.0,         507.2,      7.6081,         305.556
      0.9,     20000.0,                0.500000,           1.000000,     21.0,           383.6,        1296.0,         213.0,      3.1954,         385.000
      0.9,     20000.0,                0.500000,           1.000000,     22.0,           401.8,        1296.0,         223.2,      3.3476,         403.333
      0.9,     20000.0,                0.500000,           1.000000,     24.0,           438.3,        1296.0,         243.5,      3.6519,         440.000
      0.9,     20000.0,                0.500000,           1.000000,     26.0,           474.9,        1296.0,         263.7,      3.9562,         476.667
      0.9,     20000.0,                0.500000,           1.000000,     30.0,           547.9,        1296.0,         304.3,      4.5649,         550.000
      0.9,     20000.0,                0.500000,           1.000000,     34.0,           621.0,        1296.0,         344.9,      5.1735,         623.333
      0.9,     20000.0,                0.500000,           1.000000,     38.0,           694.0,        1296.0,         385.5,      5.7822,         696.667
      0.9,     20000.0,                0.500000,           1.000000,     42.0,           767.1,        1296.0,         426.1,      6.3908,         770.000
      0.9,     20000.0,                0.500000,           1.000000,     46.0,           840.2,        1296.0,         466.6,      6.9995,         843.333
      0.9,     20000.0,                0.500000,           1.000000,     48.0,           876.7,        1296.0,         486.9,      7.3038,         880.000
      0.9,     20000.0,                0.500000,           1.000000,     50.0,           913.2,        1296.0,         507.2,      7.6081,         916.667
      0.9,     20000.0,                0.750000,           1.000000,     21.0,           827.2,        1296.0,         213.0,      3.1954,        1155.000
      0.9,     20000.0,                0.750000,           1.000000,     22.0,           866.6,        1296.0,         223.2,      3.3476,        1210.000
      0.9,     20000.0,                0.750000,           1.000000,     24.0,           945.4,        1296.0,         243.5,      3.6519,        1320.000
      0.9,     20000.0,                0.750000,           1.000000,     26.0,          1024.2,        1296.0,         263.7,      3.9562,        1430.000
      0.9,     20000.0,                0.750000,           1.000000,     30.0,          1181.7,        1296.0,         304.3,      4.5649,        1650.000
      0.9,     20000.0,                0.750000,           1.000000,     34.0,          1339.3,        1296.0,         344.9,      5.1735,        1870.000
      0.9,     20000.0,                0.750000,           1.000000,     38.0,          1496.9,        1296.0,         385.5,      5.7822,        2090.000
      0.9,     20000.0,                0.750000,           1.000000,     42.0,          1654.4,        1296.0,         426.1,      6.3908,        2310.000
      0.9,     20000.0,                0.750000,           1.000000,     46.0,          1812.0,        1296.0,         466.6,      6.9995,        2530.000
      0.9,     20000.0,                0.750000,           1.000000,     48.0,          1890.8,        1296.0,         486.9,      7.3038,        2640.000
      0.9,     20000.0,                0.750000,           1.000000,     50.0,          1969.6,        1296.0,         507.2,      7.6081,        2750.000
      0.9,     20000.0,                1.000000,           1.000000,     21.0,           221.8,        1296.0,           0.0,      0.0000,         385.000
      0.9,     20000.0,                1.000000,           1.000000,     22.0,           232.4,        1296.0,           0.0,      0.0000,         403.333
      0.9,     20000.0,                1.000000,           1.000000,     24.0,           253.5,        1296.0,           0.0,      0.0000,         440.000
      0.9,     20000.0,                1.000000,           1.000000,     26.0,           274.7,        1296.0,           0.0,      0.0000,         476.667
      0.9,     20000.0,                1.000000,           1.000000,     30.0,           316.9,        1296.0,           0.0,      0.0000,         550.000
      0.9,     20000.0,                1.000000,           1.000000,     34.0,           359.2,        1296.0,           0.0,      0.0000,         623.333
      0.9,     20000.0,                1.000000,           1.000000,     38.0,           401.4,        1296.0,           0.0,      0.0000,         696.667
      0.9,     20000.0,                1.000000,           1.000000,     42.0,           443.7,        1296.0,           0.0,      0.0000,         770.000
      0.9,     20000.0,                1.000000,           1.000000,     46.0,           485.9,        1296.0,           0.0,      0.0000,         843.333
      0.9,     20000.0,                1.000000,           1.000000,     48.0,           507.1,        1296.0,           0.0,      0.0000,         880.000
      0.9,     20000.0,                1.000000,           1.000000,     50.0,           528.2,        1296.0,           0.0,      0.0000,         916.667
      0.9,     30000.0,                0.000000,           1.000000,     21.0,           168.6,        1134.0,         213.0,      3.1954,          -0.000
      0.9,     30000.0,                0.000000,           1.000000,     22.0,           176.6,        1134.0,         223.2,      3.3476,          -0.000
      0.9,     30000.0,                0.000000,           1.000000,     24.0,           192.7,        1134.0,         243.5,      3.6519,          -0.000
      0.9,     30000.0,                0.000000,           1.000000,     26.0,           208.7,        1134.0,         263.7,      3.9562,          -0.000
      0.9,     30000.0,                0.000000,           1.000000,     30.0,           240.8,        1134.0,         304.3,      4.5649,          -0.000
      0.9,     30000.0,                0.000000,           1.000000,     34.0,           272.9,        1134.0,         344.9,      5.1735,          -0.000
      0.9,     30000.0,                0.000000,           1.000000,     38.0,           305.0,        1134.0,         385.5,      5.7822,          -0.000
      0.9,     30000.0,                0.000000,           1.000000,     42.0,           337.2,        1134.0,         426.1,      6.3908,          -0.000
      0.9,     30000.0,                0.000000,           1.000000,     46.0,           369.3,        1134.0,         466.6,      6.9995,          -0.000
      0.9,     30000.0,                0.000000,           1.000000,     48.0,           385.3,        1134.0,         486.9,      7.3038,          -0.000
      0.9,     30000.0,                0.000000,           1.000000,     50.0,           401.4,        1134.0,         507.2,      7.6081,          -0.000
      0.9,     30000.0,                0.250000,           1.000000,     21.0,           245.7,        1134.0,         213.0,      3.1954,         128.333
