# created 10/08/25
# Serial hybrid powertrain mapping using power_transmission_computation
# generated by PowertrainMapper with component_matices using PowertrainMapper
# NOTE: this powertrain is for example/testing purposes only

Mach_Number, Altitude (ft), Supplied_Power_Ratio (-), Shaft_Power_Ratio (-),   Throttle, Gross_Thrust (lbf), Ram_Drag (lbf), Fuel_Flow (lb/h), NOx_Rate (lb/h), Electric_Power (kW)
      0.6,     39000.0,                0.500000,           1.000000,     42.0,         18107.3,         439.2,        2556.3,     38.3449,       13860.000
      0.6,     39000.0,                0.500000,           1.000000,     46.0,         19831.9,         439.2,        2799.8,     41.9968,       15180.000
      0.6,     39000.0,                0.500000,           1.000000,     48.0,         20694.1,         439.2,        2921.5,     43.8228,       15840.000
      0.6,     39000.0,                0.500000,           1.000000,     50.0,         21556.4,         439.2,        3043.2,     45.6487,       16500.000
      0.6,     39000.0,                0.750000,           1.000000,     21.0,         23145.0,         439.2,        1278.2,     19.1725,       20790.000
      0.6,     39000.0,                0.750000,           1.000000,     22.0,         24247.1,         439.2,        1339.0,     20.0854,       21780.000
      0.6,     39000.0,                0.750000,           1.000000,     24.0,         26451.4,         439.2,        1460.8,     21.9114,       23760.000
      0.6,     39000.0,                0.750000,           1.000000,     26.0,         28655.7,         439.2,        1582.5,     23.7373,       25740.000
      0.6,     39000.0,                0.750000,           1.000000,     30.0,         33064.3,         439.2,        1825.9,     27.3892,       29700.000
      0.6,     39000.0,                0.750000,           1.000000,     34.0,         37472.8,         439.2,        2069.4,     31.0411,       33660.000
      0.6,     39000.0,                0.750000,           1.000000,     38.0,         41881.4,         439.2,        2312.9,     34.6930,       37620.000
      0.6,     39000.0,                0.750000,           1.000000,     42.0,         46290.0,         439.2,        2556.3,     38.3449,       41580.000
      0.6,     39000.0,                0.750000,           1.000000,     46.0,         50698.6,         439.2,        2799.8,     41.9968,       45540.000
      0.6,     39000.0,                0.750000,           1.000000,     48.0,         52902.8,         439.2,        2921.5,     43.8228,       47520.000
      0.6,     39000.0,                0.750000,           1.000000,     50.0,         55107.1,         439.2,        3043.2,     45.6487,       49500.000
      0.6,     39000.0,                1.000000,           1.000000,     21.0,          2156.8,         439.2,           0.0,      0.0000,        2121.429
      0.6,     39000.0,                1.000000,           1.000000,     22.0,          2259.5,         439.2,           0.0,      0.0000,        2222.449
      0.6,     39000.0,                1.000000,           1.000000,     24.0,          2465.0,         439.2,           0.0,      0.0000,        2424.490
      0.6,     39000.0,                1.000000,           1.000000,     26.0,          2670.4,         439.2,           0.0,      0.0000,        2626.531
      0.6,     39000.0,                1.000000,           1.000000,     30.0,          3081.2,         439.2,           0.0,      0.0000,        3030.612
      0.6,     39000.0,                1.000000,           1.000000,     34.0,          3492.0,         439.2,           0.0,      0.0000,        3434.694
      0.6,     39000.0,                1.000000,           1.000000,     38.0,          3902.8,         439.2,           0.0,      0.0000,        3838.776
      0.6,     39000.0,                1.000000,           1.000000,     42.0,          4313.7,         439.2,           0.0,      0.0000,        4242.857
      0.6,     39000.0,                1.000000,           1.000000,     46.0,          4724.5,         439.2,           0.0,      0.0000,        4646.939
      0.6,     39000.0,                1.000000,           1.000000,     48.0,          4929.9,         439.2,           0.0,      0.0000,        4848.980
      0.6,     39000.0,                1.000000,           1.000000,     50.0,          5135.3,         439.2,           0.0,      0.0000,        5051.020
      0.9,         0.0,                0.000000,           1.000000,     21.0,          1160.8,        1620.0,        1278.2,     19.1725,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     22.0,          1216.0,        1620.0,        1339.0,     20.0854,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     24.0,          1326.6,        1620.0,        1460.8,     21.9114,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     26.0,          1437.1,        1620.0,        1582.5,     23.7373,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     30.0,          1658.2,        1620.0,        1825.9,     27.3892,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     34.0,          1879.3,        1620.0,        2069.4,     31.0411,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     38.0,          2100.4,        1620.0,        2312.9,     34.6930,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     42.0,          2321.5,        1620.0,        2556.3,     38.3449,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     46.0,          2542.6,        1620.0,        2799.8,     41.9968,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     48.0,          2653.2,        1620.0,        2921.5,     43.8228,          -0.000
      0.9,         0.0,                0.000000,           1.000000,     50.0,          2763.7,        1620.0,        3043.2,     45.6487,          -0.000
      0.9,         0.0,                0.250000,           1.000000,     21.0,          2518.4,        1620.0,        1278.2,     19.1725,        2310.000
      0.9,         0.0,                0.250000,           1.000000,     22.0,          2638.3,        1620.0,        1339.0,     20.0854,        2420.000
      0.9,         0.0,                0.250000,           1.000000,     24.0,          2878.2,        1620.0,        1460.8,     21.9114,        2640.000
      0.9,         0.0,                0.250000,           1.000000,     26.0,          3118.0,        1620.0,        1582.5,     23.7373,        2860.000
      0.9,         0.0,                0.250000,           1.000000,     30.0,          3597.7,        1620.0,        1825.9,     27.3892,        3300.000
      0.9,         0.0,                0.250000,           1.000000,     34.0,          4077.4,        1620.0,        2069.4,     31.0411,        3740.000
      0.9,         0.0,                0.250000,           1.000000,     38.0,          4557.1,        1620.0,        2312.9,     34.6930,        4180.000
      0.9,         0.0,                0.250000,           1.000000,     42.0,          5036.8,        1620.0,        2556.3,     38.3449,        4620.000
      0.9,         0.0,                0.250000,           1.000000,     46.0,          5516.5,        1620.0,        2799.8,     41.9968,        5060.000
      0.9,         0.0,                0.250000,           1.000000,     48.0,          5756.3,        1620.0,        2921.5,     43.8228,        5280.000
      0.9,         0.0,                0.250000,           1.000000,     50.0,          5996.2,        1620.0,        3043.2,     45.6487,        5500.000
      0.9,         0.0,                0.500000,           1.000000,     21.0,          5233.6,        1620.0,        1278.2,     19.1725,        6930.000
      0.9,         0.0,                0.500000,           1.000000,     22.0,          5482.9,        1620.0,        1339.0,     20.0854,        7260.000
      0.9,         0.0,                0.500000,           1.000000,     24.0,          5981.3,        1620.0,        1460.8,     21.9114,        7920.000
      0.9,         0.0,                0.500000,           1.000000,     26.0,          6479.7,        1620.0,        1582.5,     23.7373,        8580.000
      0.9,         0.0,                0.500000,           1.000000,     30.0,          7476.6,        1620.0,        1825.9,     27.3892,        9900.000
      0.9,         0.0,                0.500000,           1.000000,     34.0,          8473.5,        1620.0,        2069.4,     31.0411,       11220.000
      0.9,         0.0,                0.500000,           1.000000,     38.0,          9470.4,        1620.0,        2312.9,     34.6930,       12540.000
      0.9,         0.0,                0.500000,           1.000000,     42.0,         10467.3,        1620.0,        2556.3,     38.3449,       13860.000
      0.9,         0.0,                0.500000,           1.000000,     46.0,         11464.2,        1620.0,        2799.8,     41.9968,       15180.000
      0.9,         0.0,                0.500000,           1.000000,     48.0,         11962.6,        1620.0,        2921.5,     43.8228,       15840.000
      0.9,         0.0,                0.500000,           1.000000,     50.0,         12461.0,        1620.0,        3043.2,     45.6487,       16500.000
      0.9,         0.0,                0.750000,           1.000000,     21.0,         13379.4,        1620.0,        1278.2,     19.1725,       20790.000
      0.9,         0.0,                0.750000,           1.000000,     22.0,         14016.5,        1620.0,        1339.0,     20.0854,       21780.000
      0.9,         0.0,                0.750000,           1.000000,     24.0,         15290.7,        1620.0,        1460.8,     21.9114,       23760.000
      0.9,         0.0,                0.750000,           1.000000,     26.0,         16564.9,        1620.0,        1582.5,     23.7373,       25740.000
      0.9,         0.0,                0.750000,           1.000000,     30.0,         19113.4,        1620.0,        1825.9,     27.3892,       29700.000
      0.9,         0.0,                0.750000,           1.000000,     34.0,         21661.8,        1620.0,        2069.4,     31.0411,       33660.000
      0.9,         0.0,                0.750000,           1.000000,     38.0,         24210.3,        1620.0,        2312.9,     34.6930,       37620.000
      0.9,         0.0,                0.750000,           1.000000,     42.0,         26758.7,        1620.0,        2556.3,     38.3449,       41580.000
      0.9,         0.0,                0.750000,           1.000000,     46.0,         29307.2,        1620.0,        2799.8,     41.9968,       45540.000
      0.9,         0.0,                0.750000,           1.000000,     48.0,         30581.4,        1620.0,        2921.5,     43.8228,       47520.000
      0.9,         0.0,                0.750000,           1.000000,     50.0,         31855.7,        1620.0,        3043.2,     45.6487,       49500.000
      0.9,         0.0,                1.000000,           1.000000,     21.0,          1246.8,        1620.0,           0.0,      0.0000,        2121.429
      0.9,         0.0,                1.000000,           1.000000,     22.0,          1306.2,        1620.0,           0.0,      0.0000,        2222.449
      0.9,         0.0,                1.000000,           1.000000,     24.0,          1424.9,        1620.0,           0.0,      0.0000,        2424.490
      0.9,         0.0,                1.000000,           1.000000,     26.0,          1543.7,        1620.0,           0.0,      0.0000,        2626.531
      0.9,         0.0,                1.000000,           1.000000,     30.0,          1781.1,        1620.0,           0.0,      0.0000,        3030.612
      0.9,         0.0,                1.000000,           1.000000,     34.0,          2018.6,        1620.0,           0.0,      0.0000,        3434.694
      0.9,         0.0,                1.000000,           1.000000,     38.0,          2256.1,        1620.0,           0.0,      0.0000,        3838.776
      0.9,         0.0,                1.000000,           1.000000,     42.0,          2493.6,        1620.0,           0.0,      0.0000,        4242.857
      0.9,         0.0,                1.000000,           1.000000,     46.0,          2731.1,        1620.0,           0.0,      0.0000,        4646.939
      0.9,         0.0,                1.000000,           1.000000,     48.0,          2849.8,        1620.0,           0.0,      0.0000,        4848.980
      0.9,         0.0,                1.000000,           1.000000,     50.0,          2968.6,        1620.0,           0.0,      0.0000,        5051.020
      0.9,      2000.0,                0.000000,           1.000000,     21.0,          1168.8,        1587.6,        1278.2,     19.1725,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     22.0,          1224.5,        1587.6,        1339.0,     20.0854,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     24.0,          1335.8,        1587.6,        1460.8,     21.9114,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     26.0,          1447.1,        1587.6,        1582.5,     23.7373,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     30.0,          1669.8,        1587.6,        1825.9,     27.3892,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     34.0,          1892.4,        1587.6,        2069.4,     31.0411,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     38.0,          2115.0,        1587.6,        2312.9,     34.6930,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     42.0,          2337.7,        1587.6,        2556.3,     38.3449,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     46.0,          2560.3,        1587.6,        2799.8,     41.9968,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     48.0,          2671.6,        1587.6,        2921.5,     43.8228,          -0.000
      0.9,      2000.0,                0.000000,           1.000000,     50.0,          2782.9,        1587.6,        3043.2,     45.6487,          -0.000
      0.9,      2000.0,                0.250000,           1.000000,     21.0,          2535.9,        1587.6,        1278.2,     19.1725,        2310.000
      0.9,      2000.0,                0.250000,           1.000000,     22.0,          2656.6,        1587.6,        1339.0,     20.0854,        2420.000
      0.9,      2000.0,                0.250000,           1.000000,     24.0,          2898.2,        1587.6,        1460.8,     21.9114,        2640.000
      0.9,      2000.0,                0.250000,           1.000000,     26.0,          3139.7,        1587.6,        1582.5,     23.7373,        2860.000
      0.9,      2000.0,                0.250000,           1.000000,     30.0,          3622.7,        1587.6,        1825.9,     27.3892,        3300.000
      0.9,      2000.0,                0.250000,           1.000000,     34.0,          4105.7,        1587.6,        2069.4,     31.0411,        3740.000
      0.9,      2000.0,                0.250000,           1.000000,     38.0,          4588.7,        1587.6,        2312.9,     34.6930,        4180.000
      0.9,      2000.0,                0.250000,           1.000000,     42.0,          5071.8,        1587.6,        2556.3,     38.3449,        4620.000
      0.9,      2000.0,                0.250000,           1.000000,     46.0,          5554.8,        1587.6,        2799.8,     41.9968,        5060.000
      0.9,      2000.0,                0.250000,           1.000000,     48.0,          5796.3,        1587.6,        2921.5,     43.8228,        5280.000
      0.9,      2000.0,                0.250000,           1.000000,     50.0,          6037.8,        1587.6,        3043.2,     45.6487,        5500.000
      0.9,      2000.0,                0.500000,           1.000000,     21.0,          5270.0,        1587.6,        1278.2,     19.1725,        6930.000
      0.9,      2000.0,                0.500000,           1.000000,     22.0,          5520.9,        1587.6,        1339.0,     20.0854,        7260.000
      0.9,      2000.0,                0.500000,           1.000000,     24.0,          6022.9,        1587.6,        1460.8,     21.9114,        7920.000
      0.9,      2000.0,                0.500000,           1.000000,     26.0,          6524.8,        1587.6,        1582.5,     23.7373,        8580.000
      0.9,      2000.0,                0.500000,           1.000000,     30.0,          7528.6,        1587.6,        1825.9,     27.3892,        9900.000
      0.9,      2000.0,                0.500000,           1.000000,     34.0,          8532.4,        1587.6,        2069.4,     31.0411,       11220.000
      0.9,      2000.0,                0.500000,           1.000000,     38.0,          9536.2,        1587.6,        2312.9,     34.6930,       12540.000
      0.9,      2000.0,                0.500000,           1.000000,     42.0,         10540.0,        1587.6,        2556.3,     38.3449,       13860.000
      0.9,      2000.0,                0.500000,           1.000000,     46.0,         11543.8,        1587.6,        2799.8,     41.9968,       15180.000
      0.9,      2000.0,                0.500000,           1.000000,     48.0,         12045.7,        1587.6,        2921.5,     43.8228,       15840.000
      0.9,      2000.0,                0.500000,           1.000000,     50.0,         12547.6,        1587.6,        3043.2,     45.6487,       16500.000
      0.9,      2000.0,                0.750000,           1.000000,     21.0,         13472.3,        1587.6,        1278.2,     19.1725,       20790.000
      0.9,      2000.0,                0.750000,           1.000000,     22.0,         14113.9,        1587.6,        1339.0,     20.0854,       21780.000
      0.9,      2000.0,                0.750000,           1.000000,     24.0,         15396.9,        1587.6,        1460.8,     21.9114,       23760.000
      0.9,      2000.0,                0.750000,           1.000000,     26.0,         16680.0,        1587.6,        1582.5,     23.7373,       25740.000
      0.9,      2000.0,                0.750000,           1.000000,     30.0,         19246.2,        1587.6,        1825.9,     27.3892,       29700.000
      0.9,      2000.0,                0.750000,           1.000000,     34.0,         21812.3,        1587.6,        2069.4,     31.0411,       33660.000
      0.9,      2000.0,                0.750000,           1.000000,     38.0,         24378.5,        1587.6,        2312.9,     34.6930,       37620.000
      0.9,      2000.0,                0.750000,           1.000000,     42.0,         26944.7,        1587.6,        2556.3,     38.3449,       41580.000
      0.9,      2000.0,                0.750000,           1.000000,     46.0,         29510.8,        1587.6,        2799.8,     41.9968,       45540.000
      0.9,      2000.0,                0.750000,           1.000000,     48.0,         30793.9,        1587.6,        2921.5,     43.8228,       47520.000
      0.9,      2000.0,                0.750000,           1.000000,     50.0,         32077.0,        1587.6,        3043.2,     45.6487,       49500.000
      0.9,      2000.0,                1.000000,           1.000000,     21.0,          1255.5,        1587.6,           0.0,      0.0000,        2121.429
      0.9,      2000.0,                1.000000,           1.000000,     22.0,          1315.2,        1587.6,           0.0,      0.0000,        2222.449
      0.9,      2000.0,                1.000000,           1.000000,     24.0,          1434.8,        1587.6,           0.0,      0.0000,        2424.490
      0.9,      2000.0,                1.000000,           1.000000,     26.0,          1554.4,        1587.6,           0.0,      0.0000,        2626.531
      0.9,      2000.0,                1.000000,           1.000000,     30.0,          1793.5,        1587.6,           0.0,      0.0000,        3030.612
      0.9,      2000.0,                1.000000,           1.000000,     34.0,          2032.6,        1587.6,           0.0,      0.0000,        3434.694
      0.9,      2000.0,                1.000000,           1.000000,     38.0,          2271.8,        1587.6,           0.0,      0.0000,        3838.776
      0.9,      2000.0,                1.000000,           1.000000,     42.0,          2510.9,        1587.6,           0.0,      0.0000,        4242.857
      0.9,      2000.0,                1.000000,           1.000000,     46.0,          2750.1,        1587.6,           0.0,      0.0000,        4646.939
      0.9,      2000.0,                1.000000,           1.000000,     48.0,          2869.6,        1587.6,           0.0,      0.0000,        4848.980
      0.9,      2000.0,                1.000000,           1.000000,     50.0,          2989.2,        1587.6,           0.0,      0.0000,        5051.020
      0.9,     10000.0,                0.000000,           1.000000,     21.0,          1202.9,        1458.0,        1278.2,     19.1725,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     22.0,          1260.1,        1458.0,        1339.0,     20.0854,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     24.0,          1374.7,        1458.0,        1460.8,     21.9114,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     26.0,          1489.2,        1458.0,        1582.5,     23.7373,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     30.0,          1718.4,        1458.0,        1825.9,     27.3892,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     34.0,          1947.5,        1458.0,        2069.4,     31.0411,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     38.0,          2176.6,        1458.0,        2312.9,     34.6930,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     42.0,          2405.7,        1458.0,        2556.3,     38.3449,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     46.0,          2634.8,        1458.0,        2799.8,     41.9968,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     48.0,          2749.4,        1458.0,        2921.5,     43.8228,          -0.000
      0.9,     10000.0,                0.000000,           1.000000,     50.0,          2863.9,        1458.0,        3043.2,     45.6487,          -0.000
      0.9,     10000.0,                0.250000,           1.000000,     21.0,          2609.7,        1458.0,        1278.2,     19.1725,        2310.000
      0.9,     10000.0,                0.250000,           1.000000,     22.0,          2734.0,        1458.0,        1339.0,     20.0854,        2420.000
      0.9,     10000.0,                0.250000,           1.000000,     24.0,          2982.5,        1458.0,        1460.8,     21.9114,        2640.000
      0.9,     10000.0,                0.250000,           1.000000,     26.0,          3231.1,        1458.0,        1582.5,     23.7373,        2860.000
      0.9,     10000.0,                0.250000,           1.000000,     30.0,          3728.1,        1458.0,        1825.9,     27.3892,        3300.000
      0.9,     10000.0,                0.250000,           1.000000,     34.0,          4225.2,        1458.0,        2069.4,     31.0411,        3740.000
      0.9,     10000.0,                0.250000,           1.000000,     38.0,          4722.3,        1458.0,        2312.9,     34.6930,        4180.000
      0.9,     10000.0,                0.250000,           1.000000,     42.0,          5219.4,        1458.0,        2556.3,     38.3449,        4620.000
      0.9,     10000.0,                0.250000,           1.000000,     46.0,          5716.5,        1458.0,        2799.8,     41.9968,        5060.000
      0.9,     10000.0,                0.250000,           1.000000,     48.0,          5965.0,        1458.0,        2921.5,     43.8228,        5280.000
      0.9,     10000.0,                0.250000,           1.000000,     50.0,          6213.6,        1458.0,        3043.2,     45.6487,        5500.000
      0.9,     10000.0,                0.500000,           1.000000,     21.0,          5423.4,        1458.0,        1278.2,     19.1725,        6930.000
      0.9,     10000.0,                0.500000,           1.000000,     22.0,          5681.7,        1458.0,        1339.0,     20.0854,        7260.000
      0.9,     10000.0,                0.500000,           1.000000,     24.0,          6198.2,        1458.0,        1460.8,     21.9114,        7920.000
      0.9,     10000.0,                0.500000,           1.000000,     26.0,          6714.7,        1458.0,        1582.5,     23.7373,        8580.000
      0.9,     10000.0,                0.500000,           1.000000,     30.0,          7747.7,        1458.0,        1825.9,     27.3892,        9900.000
      0.9,     10000.0,                0.500000,           1.000000,     34.0,          8780.7,        1458.0,        2069.4,     31.0411,       11220.000
      0.9,     10000.0,                0.500000,           1.000000,     38.0,          9813.8,        1458.0,        2312.9,     34.6930,       12540.000
      0.9,     10000.0,                0.500000,           1.000000,     42.0,         10846.8,        1458.0,        2556.3,     38.3449,       13860.000
      0.9,     10000.0,                0.500000,           1.000000,     46.0,         11879.8,        1458.0,        2799.8,     41.9968,       15180.000
      0.9,     10000.0,                0.500000,           1.000000,     48.0,         12396.3,        1458.0,        2921.5,     43.8228,       15840.000
      0.9,     10000.0,                0.500000,           1.000000,     50.0,         12912.9,        1458.0,        3043.2,     45.6487,       16500.000
      0.9,     10000.0,                0.750000,           1.000000,     21.0,         13864.5,        1458.0,        1278.2,     19.1725,       20790.000
      0.9,     10000.0,                0.750000,           1.000000,     22.0,         14524.7,        1458.0,        1339.0,     20.0854,       21780.000
      0.9,     10000.0,                0.750000,           1.000000,     24.0,         15845.1,        1458.0,        1460.8,     21.9114,       23760.000
      0.9,     10000.0,                0.750000,           1.000000,     26.0,         17165.6,        1458.0,        1582.5,     23.7373,       25740.000
      0.9,     10000.0,                0.750000,           1.000000,     30.0,         19806.4,        1458.0,        1825.9,     27.3892,       29700.000
      0.9,     10000.0,                0.750000,           1.000000,     34.0,         22447.3,        1458.0,        2069.4,     31.0411,       33660.000
      0.9,     10000.0,                0.750000,           1.000000,     38.0,         25088.1,        1458.0,        2312.9,     34.6930,       37620.000
      0.9,     10000.0,                0.750000,           1.000000,     42.0,         27729.0,        1458.0,        2556.3,     38.3449,       41580.000
      0.9,     10000.0,                0.750000,           1.000000,     46.0,         30369.8,        1458.0,        2799.8,     41.9968,       45540.000
      0.9,     10000.0,                0.750000,           1.000000,     48.0,         31690.3,        1458.0,        2921.5,     43.8228,       47520.000
      0.9,     10000.0,                0.750000,           1.000000,     50.0,         33010.7,        1458.0,        3043.2,     45.6487,       49500.000
      0.9,     10000.0,                1.000000,           1.000000,     21.0,          1292.0,        1458.0,           0.0,      0.0000,        2121.429
      0.9,     10000.0,                1.000000,           1.000000,     22.0,          1353.5,        1458.0,           0.0,      0.0000,        2222.449
      0.9,     10000.0,                1.000000,           1.000000,     24.0,          1476.6,        1458.0,           0.0,      0.0000,        2424.490
      0.9,     10000.0,                1.000000,           1.000000,     26.0,          1599.6,        1458.0,           0.0,      0.0000,        2626.531
      0.9,     10000.0,                1.000000,           1.000000,     30.0,          1845.7,        1458.0,           0.0,      0.0000,        3030.612
      0.9,     10000.0,                1.000000,           1.000000,     34.0,          2091.8,        1458.0,           0.0,      0.0000,        3434.694
      0.9,     10000.0,                1.000000,           1.000000,     38.0,          2337.9,        1458.0,           0.0,      0.0000,        3838.776
      0.9,     10000.0,                1.000000,           1.000000,     42.0,          2584.0,        1458.0,           0.0,      0.0000,        4242.857
      0.9,     10000.0,                1.000000,           1.000000,     46.0,          2830.1,        1458.0,           0.0,      0.0000,        4646.939
      0.9,     10000.0,                1.000000,           1.000000,     48.0,          2953.2,        1458.0,           0.0,      0.0000,        4848.980
      0.9,     10000.0,                1.000000,           1.000000,     50.0,          3076.2,        1458.0,           0.0,      0.0000,        5051.020
      0.9,     20000.0,                0.000000,           1.000000,     21.0,          1249.9,        1296.0,        1278.2,     19.1725,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     22.0,          1309.4,        1296.0,        1339.0,     20.0854,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     24.0,          1428.4,        1296.0,        1460.8,     21.9114,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     26.0,          1547.5,        1296.0,        1582.5,     23.7373,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     30.0,          1785.5,        1296.0,        1825.9,     27.3892,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     34.0,          2023.6,        1296.0,        2069.4,     31.0411,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     38.0,          2261.7,        1296.0,        2312.9,     34.6930,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     42.0,          2499.8,        1296.0,        2556.3,     38.3449,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     46.0,          2737.8,        1296.0,        2799.8,     41.9968,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     48.0,          2856.9,        1296.0,        2921.5,     43.8228,          -0.000
      0.9,     20000.0,                0.000000,           1.000000,     50.0,          2975.9,        1296.0,        3043.2,     45.6487,          -0.000
      0.9,     20000.0,                0.250000,           1.000000,     21.0,          2711.7,        1296.0,        1278.2,     19.1725,        2310.000
      0.9,     20000.0,                0.250000,           1.000000,     22.0,          2840.9,        1296.0,        1339.0,     20.0854,        2420.000
      0.9,     20000.0,                0.250000,           1.000000,     24.0,          3099.1,        1296.0,        1460.8,     21.9114,        2640.000
      0.9,     20000.0,                0.250000,           1.000000,     26.0,          3357.4,        1296.0,        1582.5,     23.7373,        2860.000
      0.9,     20000.0,                0.250000,           1.000000,     30.0,          3873.9,        1296.0,        1825.9,     27.3892,        3300.000
      0.9,     20000.0,                0.250000,           1.000000,     34.0,          4390.4,        1296.0,        2069.4,     31.0411,        3740.000
      0.9,     20000.0,                0.250000,           1.000000,     38.0,          4906.9,        1296.0,        2312.9,     34.6930,        4180.000
      0.9,     20000.0,                0.250000,           1.000000,     42.0,          5423.5,        1296.0,        2556.3,     38.3449,        4620.000
      0.9,     20000.0,                0.250000,           1.000000,     46.0,          5940.0,        1296.0,        2799.8,     41.9968,        5060.000
      0.9,     20000.0,                0.250000,           1.000000,     48.0,          6198.2,        1296.0,        2921.5,     43.8228,        5280.000
      0.9,     20000.0,                0.250000,           1.000000,     50.0,          6456.5,        1296.0,        3043.2,     45.6487,        5500.000
      0.9,     20000.0,                0.500000,           1.000000,     21.0,          5635.4,        1296.0,        1278.2,     19.1725,        6930.000
      0.9,     20000.0,                0.500000,           1.000000,     22.0,          5903.8,        1296.0,        1339.0,     20.0854,        7260.000
      0.9,     20000.0,                0.500000,           1.000000,     24.0,          6440.5,        1296.0,        1460.8,     21.9114,        7920.000
      0.9,     20000.0,                0.500000,           1.000000,     26.0,          6977.2,        1296.0,        1582.5,     23.7373,        8580.000
      0.9,     20000.0,                0.500000,           1.000000,     30.0,          8050.6,        1296.0,        1825.9,     27.3892,        9900.000
      0.9,     20000.0,                0.500000,           1.000000,     34.0,          9124.0,        1296.0,        2069.4,     31.0411,       11220.000
      0.9,     20000.0,                0.500000,           1.000000,     38.0,         10197.4,        1296.0,        2312.9,     34.6930,       12540.000
      0.9,     20000.0,                0.500000,           1.000000,     42.0,         11270.9,        1296.0,        2556.3,     38.3449,       13860.000
      0.9,     20000.0,                0.500000,           1.000000,     46.0,         12344.3,        1296.0,        2799.8,     41.9968,       15180.000
      0.9,     20000.0,                0.500000,           1.000000,     48.0,         12881.0,        1296.0,        2921.5,     43.8228,       15840.000
      0.9,     20000.0,                0.500000,           1.000000,     50.0,         13417.7,        1296.0,        3043.2,     45.6487,       16500.000
      0.9,     20000.0,                0.750000,           1.000000,     21.0,         14406.5,        1296.0,        1278.2,     19.1725,       20790.000
      0.9,     20000.0,                0.750000,           1.000000,     22.0,         15092.5,        1296.0,        1339.0,     20.0854,       21780.000
      0.9,     20000.0,                0.750000,           1.000000,     24.0,         16464.6,        1296.0,        1460.8,     21.9114,       23760.000
      0.9,     20000.0,                0.750000,           1.000000,     26.0,         17836.6,        1296.0,        1582.5,     23.7373,       25740.000
      0.9,     20000.0,                0.750000,           1.000000,     30.0,         20580.7,        1296.0,        1825.9,     27.3892,       29700.000
      0.9,     20000.0,                0.750000,           1.000000,     34.0,         23324.8,        1296.0,        2069.4,     31.0411,       33660.000
      0.9,     20000.0,                0.750000,           1.000000,     38.0,         26068.9,        1296.0,        2312.9,     34.6930,       37620.000
      0.9,     20000.0,                0.750000,           1.000000,     42.0,         28813.0,        1296.0,        2556.3,     38.3449,       41580.000
      0.9,     20000.0,                0.750000,           1.000000,     46.0,         31557.1,        1296.0,        2799.8,     41.9968,       45540.000
      0.9,     20000.0,                0.750000,           1.000000,     48.0,         32929.2,        1296.0,        2921.5,     43.8228,       47520.000
      0.9,     20000.0,                0.750000,           1.000000,     50.0,         34301.2,        1296.0,        3043.2,     45.6487,       49500.000
      0.9,     20000.0,                1.000000,           1.000000,     21.0,          1342.5,        1296.0,           0.0,      0.0000,        2121.429
      0.9,     20000.0,                1.000000,           1.000000,     22.0,          1406.4,        1296.0,           0.0,      0.0000,        2222.449
      0.9,     20000.0,                1.000000,           1.000000,     24.0,          1534.3,        1296.0,           0.0,      0.0000,        2424.490
      0.9,     20000.0,                1.000000,           1.000000,     26.0,          1662.2,        1296.0,           0.0,      0.0000,        2626.531
      0.9,     20000.0,                1.000000,           1.000000,     30.0,          1917.9,        1296.0,           0.0,      0.0000,        3030.612
